,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
23894,INV000261,2025-01-11,119092,Lumpsum,74340,Gujarat,Ahmedabad,T30,18-25,Male,3.5,Net Banking,Verified
23895,INV000657,2025-01-11,120844,SIP,866,Tamil Nadu,Coimbatore,B30,26-35,Female,11.4,UPI,Verified
23896,INV003627,2025-01-11,100016,SIP,2223,Telangana,Hyderabad,T30,36-45,Male,39.9,Mandate,Verified
23897,INV002582,2025-01-11,118634,Redemption,179916,Telangana,Hyderabad,T30,26-35,Female,11.1,Net Banking,Verified
23898,INV003257,2025-01-11,118635,SIP,15906,Rajasthan,Jaipur,T30,56+,Male,34.8,Cheque,Verified
23899,INV000146,2025-01-11,120842,SIP,9730,Delhi,Gurugram,T30,26-35,Male,14.1,Cheque,Verified
23900,INV000535,2025-01-11,102886,SIP,22319,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Net Banking,Verified
23901,INV003716,2025-01-11,118632,SIP,15428,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Mandate,Verified
23902,INV001624,2025-01-11,102885,Lumpsum,190978,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Net Banking,Pending
23903,INV004085,2025-01-11,148568,SIP,27076,Maharashtra,Pune,T30,36-45,Female,34.5,Net Banking,Verified
23904,INV000984,2025-01-11,120844,Redemption,437719,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
23905,INV004607,2025-01-11,119599,SIP,14382,Telangana,Hyderabad,T30,26-35,Female,7.0,UPI,Verified
23906,INV001746,2025-01-11,120507,Redemption,445441,Rajasthan,Udaipur,B30,26-35,Male,11.2,UPI,Verified
23907,INV004418,2025-01-11,119094,SIP,25787,Haryana,Faridabad,B30,26-35,Female,23.2,Net Banking,Verified
23908,INV001354,2025-01-11,125498,Redemption,333445,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Verified
23909,INV004829,2025-01-11,101207,SIP,2201,Madhya Pradesh,Indore,T30,26-35,Male,21.8,UPI,Verified
23910,INV002610,2025-01-11,120503,Lumpsum,195996,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified
23911,INV000044,2025-01-11,119092,SIP,841,Karnataka,Mysore,B30,36-45,Male,34.9,Mandate,Verified
23912,INV002163,2025-01-11,100016,SIP,8514,Tamil Nadu,Coimbatore,B30,26-35,Female,10.5,UPI,Verified
23913,INV003500,2025-01-11,119552,Lumpsum,244638,Maharashtra,Mumbai,T30,26-35,Male,15.5,UPI,Verified
23914,INV002035,2025-01-11,118634,Lumpsum,372626,Tamil Nadu,Chennai,T30,36-45,Male,12.2,Mandate,Verified
23915,INV000783,2025-01-11,148568,SIP,13703,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Mandate,Verified
23916,INV001720,2025-01-11,148569,SIP,11793,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified
23917,INV003931,2025-01-11,119599,Redemption,41444,Madhya Pradesh,Indore,T30,26-35,Male,17.7,Cheque,Verified
23918,INV003103,2025-01-11,120507,SIP,2191,Tamil Nadu,Coimbatore,B30,36-45,Female,55.8,Cheque,Verified
23919,INV001591,2025-01-11,149323,Redemption,175990,Rajasthan,Jaipur,T30,56+,Male,28.1,Mandate,Pending
23920,INV004473,2025-01-11,102887,Lumpsum,160004,Karnataka,Mysore,B30,18-25,Male,5.6,Net Banking,Verified
23921,INV003675,2025-01-11,101206,Redemption,313246,West Bengal,Kolkata,T30,56+,Male,63.9,Net Banking,Verified
23922,INV000473,2025-01-11,119092,Lumpsum,300295,Karnataka,Mysore,B30,36-45,Male,15.4,Cheque,Verified
23923,INV001065,2025-01-11,120842,SIP,2612,Haryana,Gurugram,T30,56+,Female,37.2,Cheque,Verified
23924,INV002219,2025-01-11,102886,SIP,9384,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified
23925,INV003697,2025-01-11,100025,SIP,27079,Maharashtra,Mumbai,T30,18-25,Male,6.3,Cheque,Verified
23926,INV002893,2025-01-11,118635,SIP,10826,Telangana,Hyderabad,T30,56+,Male,69.4,Net Banking,Verified
23927,INV003876,2025-01-11,125497,Redemption,254072,Rajasthan,Udaipur,B30,18-25,Male,5.6,Mandate,Verified
23928,INV002135,2025-01-11,125497,Redemption,190147,Gujarat,Ahmedabad,T30,56+,Male,18.3,Net Banking,Verified
23929,INV004470,2025-01-11,101208,Lumpsum,108088,Telangana,Hyderabad,T30,26-35,Male,24.6,Cheque,Verified
23930,INV004547,2025-01-11,120844,SIP,9038,Madhya Pradesh,Bhopal,B30,36-45,Female,42.8,Net Banking,Verified
23931,INV001046,2025-01-11,101206,SIP,2644,Delhi,Noida,T30,26-35,Male,14.9,Mandate,Verified
23932,INV000585,2025-01-11,120841,Redemption,205305,Telangana,Hyderabad,T30,46-55,Female,47.0,Cheque,Verified
23933,INV003708,2025-01-11,119551,Redemption,394539,Punjab,Amritsar,B30,46-55,Male,38.6,Net Banking,Verified
23934,INV002227,2025-01-11,120503,SIP,15639,Uttar Pradesh,Lucknow,T30,26-35,Female,12.5,UPI,Verified
23935,INV003671,2025-01-11,119093,Lumpsum,86076,Haryana,Gurugram,T30,36-45,Female,22.9,UPI,Verified
23936,INV000348,2025-01-11,101206,Redemption,30747,Madhya Pradesh,Bhopal,B30,46-55,Female,94.4,Mandate,Verified
23937,INV000069,2025-01-11,101206,Lumpsum,508722,Gujarat,Ahmedabad,T30,56+,Female,35.9,Net Banking,Verified
23938,INV003720,2025-01-11,118632,Lumpsum,305510,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,UPI,Verified
23939,INV002631,2025-01-11,119093,SIP,942,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Mandate,Verified
23940,INV003822,2025-01-11,148568,SIP,5577,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified
23941,INV000909,2025-01-11,100016,SIP,23572,Haryana,Gurugram,T30,46-55,Female,92.6,Net Banking,Verified
23942,INV000020,2025-01-11,119599,Redemption,162784,Delhi,Noida,T30,36-45,Female,17.0,Cheque,Verified
23943,INV001584,2025-01-11,148569,SIP,543,Maharashtra,Nashik,B30,26-35,Male,10.0,Cheque,Pending
23944,INV001616,2025-01-12,120503,Lumpsum,388371,Tamil Nadu,Chennai,T30,26-35,Male,23.2,Mandate,Verified
23945,INV000259,2025-01-12,119552,SIP,5105,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,Net Banking,Verified
23946,INV003942,2025-01-12,119092,SIP,6379,Haryana,Faridabad,B30,26-35,Female,23.3,Mandate,Verified
23947,INV000098,2025-01-12,148569,SIP,513,Telangana,Hyderabad,T30,36-45,Male,33.8,UPI,Verified
23948,INV003942,2025-01-12,125498,SIP,5048,Haryana,Faridabad,B30,26-35,Female,23.3,Net Banking,Verified
23949,INV004504,2025-01-12,100033,Lumpsum,401659,Telangana,Hyderabad,T30,46-55,Male,46.3,UPI,Pending
23950,INV002712,2025-01-12,120844,SIP,2249,Karnataka,Bangalore,T30,46-55,Male,24.8,Cheque,Verified
23951,INV003697,2025-01-12,120841,SIP,941,Maharashtra,Mumbai,T30,18-25,Male,6.3,Mandate,Verified
23952,INV002436,2025-01-12,102886,SIP,2554,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified
23953,INV002123,2025-01-12,102885,Redemption,35371,West Bengal,Kolkata,T30,26-35,Male,14.7,Mandate,Verified
23954,INV002148,2025-01-12,148569,SIP,802,Uttar Pradesh,Lucknow,T30,26-35,Male,9.8,Cheque,Verified
23955,INV004802,2025-01-12,120503,Redemption,433281,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Mandate,Pending
23956,INV001654,2025-01-12,120503,SIP,4330,Uttar Pradesh,Lucknow,T30,36-45,Female,28.1,Net Banking,Verified
23957,INV000912,2025-01-12,119599,Redemption,223918,Haryana,Faridabad,B30,36-45,Male,26.7,Cheque,Verified
23958,INV002114,2025-01-12,118632,Lumpsum,27886,Rajasthan,Udaipur,B30,18-25,Female,5.5,UPI,Verified
23959,INV000968,2025-01-12,119094,Lumpsum,406321,Tamil Nadu,Chennai,T30,36-45,Female,37.1,Mandate,Verified
23960,INV000968,2025-01-12,149323,SIP,47285,Tamil Nadu,Chennai,T30,36-45,Female,37.1,Cheque,Verified
23961,INV003494,2025-01-12,101207,SIP,2879,Punjab,Chandigarh,T30,26-35,Female,18.6,UPI,Pending
23962,INV002824,2025-01-12,102887,SIP,1126,Rajasthan,Jaipur,T30,56+,Male,42.5,Cheque,Pending
23963,INV000151,2025-01-12,101207,SIP,56301,Delhi,New Delhi,T30,18-25,Male,5.1,UPI,Verified
23964,INV001072,2025-01-12,100033,SIP,8415,Rajasthan,Udaipur,B30,26-35,Female,7.3,Mandate,Pending
23965,INV004785,2025-01-12,118632,SIP,13967,Punjab,Amritsar,B30,26-35,Female,14.5,Mandate,Verified
23966,INV001605,2025-01-12,100033,SIP,823,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Mandate,Verified
23967,INV004091,2025-01-12,120507,SIP,549,Tamil Nadu,Chennai,T30,26-35,Male,7.2,UPI,Verified
23968,INV003214,2025-01-12,119092,SIP,2941,Punjab,Chandigarh,T30,36-45,Male,18.2,Mandate,Verified
23969,INV004778,2025-01-12,125497,Lumpsum,328352,Telangana,Hyderabad,T30,26-35,Female,14.4,UPI,Verified
23970,INV001967,2025-01-12,149322,SIP,6148,Rajasthan,Jaipur,T30,26-35,Male,17.9,Net Banking,Verified
23971,INV004131,2025-01-12,125498,Lumpsum,70907,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Cheque,Verified
23972,INV001080,2025-01-12,101207,SIP,2975,Tamil Nadu,Chennai,T30,18-25,Female,7.3,UPI,Verified
23973,INV001507,2025-01-12,119598,Redemption,324276,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Mandate,Verified
23974,INV003794,2025-01-12,149322,SIP,2556,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Net Banking,Verified
23975,INV004123,2025-01-12,119095,SIP,12909,Haryana,Gurugram,T30,36-45,Male,53.8,Net Banking,Verified
23976,INV002931,2025-01-12,119095,Lumpsum,473782,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Mandate,Verified
23977,INV000010,2025-01-12,119093,SIP,12741,Maharashtra,Pune,T30,36-45,Male,13.6,Mandate,Verified
23978,INV001168,2025-01-12,118635,Lumpsum,423792,West Bengal,Kolkata,T30,46-55,Male,50.9,Cheque,Verified
23979,INV000331,2025-01-12,100016,SIP,552,Madhya Pradesh,Indore,T30,36-45,Male,15.5,Net Banking,Pending
23980,INV000285,2025-01-12,100025,Lumpsum,354054,Madhya Pradesh,Indore,T30,18-25,Female,3.6,Mandate,Pending
23981,INV001738,2025-01-12,148567,SIP,2215,Karnataka,Bangalore,T30,36-45,Female,41.2,Cheque,Verified
23982,INV003373,2025-01-12,119598,SIP,5036,Gujarat,Surat,T30,56+,Male,62.9,Net Banking,Verified
23983,INV002659,2025-01-12,119093,SIP,2777,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Net Banking,Verified
23984,INV000782,2025-01-12,118636,SIP,953,Telangana,Hyderabad,T30,18-25,Male,4.4,UPI,Pending
23985,INV001811,2025-01-12,120504,Lumpsum,206965,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
23986,INV001870,2025-01-12,120844,SIP,869,Madhya Pradesh,Indore,T30,26-35,Male,19.3,Mandate,Verified
23987,INV000745,2025-01-12,120505,SIP,2876,Punjab,Chandigarh,T30,26-35,Female,13.2,Cheque,Verified
23988,INV000366,2025-01-12,100025,Lumpsum,60963,Telangana,Hyderabad,T30,36-45,Male,55.4,Net Banking,Verified
23989,INV002927,2025-01-12,102885,SIP,7043,Punjab,Amritsar,B30,56+,Male,29.1,Cheque,Verified
23990,INV000014,2025-01-12,119120,SIP,8150,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Mandate,Verified
23991,INV001769,2025-01-12,119093,SIP,7232,Punjab,Chandigarh,T30,18-25,Male,7.4,Mandate,Verified
23992,INV002890,2025-01-12,102885,Redemption,380348,Rajasthan,Jaipur,T30,36-45,Female,49.2,UPI,Verified
23993,INV000758,2025-01-12,120503,Lumpsum,116726,Delhi,New Delhi,T30,56+,Male,61.5,UPI,Verified
23994,INV000751,2025-01-12,119094,Lumpsum,168990,Uttar Pradesh,Kanpur,B30,36-45,Male,17.7,Mandate,Verified
23995,INV001853,2025-01-12,119598,Lumpsum,559883,Delhi,Noida,T30,18-25,Male,6.1,Mandate,Verified
23996,INV003631,2025-01-12,101206,SIP,8492,Rajasthan,Jaipur,T30,36-45,Male,26.3,Cheque,Verified
23997,INV000732,2025-01-12,118636,Redemption,24119,Haryana,Faridabad,B30,46-55,Female,40.8,Mandate,Verified
23998,INV000676,2025-01-12,118633,SIP,11671,Rajasthan,Udaipur,B30,56+,Male,71.7,Net Banking,Verified
23999,INV004997,2025-01-12,118635,Lumpsum,413275,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,Mandate,Verified
24000,INV000265,2025-01-12,119095,SIP,17386,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,UPI,Verified
24001,INV003792,2025-01-12,119095,SIP,17917,Maharashtra,Pune,T30,46-55,Male,17.9,Net Banking,Verified
24002,INV001208,2025-01-12,125497,SIP,23567,Gujarat,Ahmedabad,T30,56+,Male,18.7,Net Banking,Verified
24003,INV002827,2025-01-13,125497,Lumpsum,216816,Karnataka,Mysore,B30,36-45,Female,58.1,UPI,Pending
24004,INV002839,2025-01-13,119599,SIP,11763,Punjab,Amritsar,B30,26-35,Male,14.8,Net Banking,Pending
24005,INV001944,2025-01-13,119120,SIP,48083,Telangana,Hyderabad,T30,18-25,Male,4.4,Mandate,Verified
24006,INV002475,2025-01-13,120504,SIP,474,Delhi,New Delhi,T30,26-35,Male,14.4,Mandate,Verified
24007,INV004448,2025-01-13,100025,Redemption,109457,Karnataka,Mysore,B30,26-35,Male,20.3,Mandate,Verified
24008,INV000876,2025-01-13,120504,SIP,1801,Tamil Nadu,Chennai,T30,26-35,Male,17.4,Cheque,Verified
24009,INV004427,2025-01-13,120841,SIP,2782,Punjab,Amritsar,B30,36-45,Female,54.2,Net Banking,Verified
24010,INV001256,2025-01-13,102886,SIP,2386,West Bengal,Kolkata,T30,18-25,Male,7.0,Cheque,Verified
24011,INV003561,2025-01-13,120844,SIP,2155,West Bengal,Kolkata,T30,26-35,Male,22.0,Cheque,Verified
24012,INV002926,2025-01-13,100016,SIP,24006,Telangana,Hyderabad,T30,26-35,Male,16.6,UPI,Verified
24013,INV000959,2025-01-13,102886,SIP,16309,Haryana,Faridabad,B30,46-55,Male,33.9,Mandate,Pending
24014,INV001354,2025-01-13,102887,SIP,16644,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Verified
24015,INV000424,2025-01-13,148569,SIP,8995,Punjab,Amritsar,B30,36-45,Male,49.4,Mandate,Pending
24016,INV004414,2025-01-13,120507,SIP,2890,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Net Banking,Verified
24017,INV004673,2025-01-13,118634,Redemption,211308,Maharashtra,Pune,T30,36-45,Female,39.7,Cheque,Verified
24018,INV002319,2025-01-13,148567,SIP,10646,Karnataka,Mysore,B30,26-35,Male,8.7,Net Banking,Verified
24019,INV003153,2025-01-13,120504,Lumpsum,273290,Madhya Pradesh,Indore,T30,36-45,Female,20.5,Mandate,Verified
24020,INV004172,2025-01-13,102886,SIP,16218,Madhya Pradesh,Indore,T30,26-35,Male,18.5,UPI,Verified
24021,INV004598,2025-01-13,102885,Lumpsum,248140,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Mandate,Verified
24022,INV002245,2025-01-13,149323,SIP,11751,Karnataka,Mysore,B30,26-35,Female,24.6,Mandate,Verified
24023,INV000132,2025-01-13,101207,SIP,2355,Karnataka,Bangalore,T30,46-55,Female,37.1,UPI,Verified
24024,INV003578,2025-01-13,148567,SIP,10703,Uttar Pradesh,Lucknow,T30,36-45,Female,36.5,Net Banking,Verified
24025,INV002388,2025-01-13,100025,SIP,22882,Haryana,Faridabad,B30,18-25,Male,4.8,Net Banking,Verified
24026,INV001570,2025-01-13,125497,SIP,4021,Maharashtra,Pune,T30,26-35,Male,16.0,Net Banking,Verified
24027,INV003905,2025-01-13,120843,SIP,1825,Maharashtra,Mumbai,T30,26-35,Male,24.3,Cheque,Verified
24028,INV000344,2025-01-13,118634,SIP,1874,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,UPI,Verified
24029,INV003952,2025-01-13,120842,Redemption,240535,Tamil Nadu,Chennai,T30,36-45,Male,48.8,Mandate,Verified
24030,INV004162,2025-01-13,119599,SIP,16200,Haryana,Faridabad,B30,18-25,Male,5.1,UPI,Verified
24031,INV002192,2025-01-13,119598,Redemption,422922,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,UPI,Verified
24032,INV004441,2025-01-13,119092,SIP,432,Uttar Pradesh,Lucknow,T30,26-35,Male,24.0,UPI,Verified
24033,INV004855,2025-01-13,120844,Lumpsum,27856,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Cheque,Verified
24034,INV001518,2025-01-13,120504,SIP,56300,Karnataka,Mysore,B30,18-25,Male,3.9,Cheque,Verified
24035,INV004099,2025-01-13,102885,Lumpsum,69920,West Bengal,Kolkata,T30,26-35,Male,22.6,UPI,Verified
24036,INV002393,2025-01-13,101208,SIP,448,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,UPI,Verified
24037,INV002835,2025-01-13,101208,SIP,23856,Haryana,Faridabad,B30,26-35,Male,11.2,Mandate,Verified
24038,INV001400,2025-01-13,118636,Redemption,218138,Tamil Nadu,Coimbatore,B30,36-45,Male,36.5,Cheque,Verified
24039,INV000440,2025-01-13,120505,Lumpsum,143109,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Cheque,Verified
24040,INV003909,2025-01-13,119599,Redemption,154928,Haryana,Gurugram,T30,46-55,Male,29.1,Mandate,Verified
24041,INV002374,2025-01-13,120841,SIP,43099,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,Cheque,Verified
24042,INV002426,2025-01-13,120505,SIP,910,Haryana,Faridabad,B30,26-35,Male,10.9,Mandate,Verified
24043,INV001503,2025-01-13,119552,SIP,1064,Telangana,Hyderabad,T30,18-25,Male,6.4,Mandate,Pending
24044,INV000393,2025-01-13,102887,Redemption,143879,Maharashtra,Mumbai,T30,36-45,Male,53.1,Mandate,Verified
24045,INV003728,2025-01-13,119551,Lumpsum,136282,West Bengal,Kolkata,T30,26-35,Male,16.2,Net Banking,Pending
24046,INV004505,2025-01-13,120503,Lumpsum,334656,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
24047,INV003824,2025-01-13,118634,SIP,15650,Telangana,Hyderabad,T30,26-35,Male,9.4,UPI,Verified
24048,INV000677,2025-01-13,120505,Lumpsum,96090,Telangana,Hyderabad,T30,26-35,Male,16.6,UPI,Verified
24049,INV003653,2025-01-13,120842,Lumpsum,182493,Punjab,Amritsar,B30,18-25,Female,3.8,UPI,Verified
24050,INV000318,2025-01-13,148567,Redemption,353396,Madhya Pradesh,Bhopal,B30,46-55,Female,47.5,Cheque,Verified
24051,INV004009,2025-01-13,120844,Lumpsum,301469,Gujarat,Ahmedabad,T30,18-25,Male,5.6,UPI,Verified
24052,INV002422,2025-01-13,125498,SIP,8838,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Cheque,Verified
24053,INV002421,2025-01-13,119598,SIP,26163,Delhi,New Delhi,T30,26-35,Male,6.8,UPI,Verified
24054,INV002420,2025-01-13,119598,SIP,2538,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified
24055,INV000305,2025-01-13,120507,Redemption,113916,Rajasthan,Udaipur,B30,36-45,Male,21.4,UPI,Verified
24056,INV003650,2025-01-13,102886,SIP,8248,Telangana,Hyderabad,T30,46-55,Male,87.3,UPI,Verified
24057,INV004213,2025-01-13,101208,SIP,2768,Madhya Pradesh,Indore,T30,18-25,Male,4.5,Cheque,Verified
24058,INV004934,2025-01-13,120505,SIP,8191,West Bengal,Kolkata,T30,26-35,Female,22.0,Cheque,Verified
24059,INV002096,2025-01-13,119094,SIP,8714,Delhi,New Delhi,T30,18-25,Female,6.9,Net Banking,Verified
24060,INV003292,2025-01-13,118634,SIP,1916,Uttar Pradesh,Kanpur,B30,56+,Female,55.0,Net Banking,Verified
24061,INV001708,2025-01-13,102885,SIP,13574,Haryana,Faridabad,B30,18-25,Male,7.7,UPI,Pending
24062,INV001605,2025-01-13,101207,SIP,13935,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,UPI,Pending
24063,INV000323,2025-01-13,149323,SIP,1794,Telangana,Hyderabad,T30,26-35,Female,23.0,Mandate,Verified
24064,INV000953,2025-01-13,100016,SIP,3360,Haryana,Faridabad,B30,56+,Male,23.1,UPI,Verified
24065,INV002212,2025-01-13,120504,Lumpsum,163422,Telangana,Hyderabad,T30,36-45,Male,26.4,Cheque,Verified
24066,INV004491,2025-01-13,120842,SIP,576,Punjab,Chandigarh,T30,46-55,Male,83.6,Mandate,Verified
24067,INV000488,2025-01-13,119552,SIP,2912,Karnataka,Mysore,B30,56+,Male,31.4,UPI,Verified
24068,INV000944,2025-01-13,100033,Lumpsum,269739,Haryana,Faridabad,B30,36-45,Female,16.9,Cheque,Verified
24069,INV000905,2025-01-13,125497,SIP,51314,West Bengal,Kolkata,T30,36-45,Male,44.3,Net Banking,Verified
24070,INV004007,2025-01-13,119095,Redemption,120576,Delhi,New Delhi,T30,18-25,Female,4.5,Mandate,Verified
24071,INV002345,2025-01-13,120507,Lumpsum,543115,Uttar Pradesh,Agra,B30,36-45,Male,38.3,Mandate,Verified
24072,INV000054,2025-01-13,148567,SIP,5770,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,Verified
24073,INV002706,2025-01-13,120841,SIP,503,Haryana,Faridabad,B30,46-55,Female,22.8,Net Banking,Verified
24074,INV001128,2025-01-13,148569,Redemption,83497,West Bengal,Kolkata,T30,36-45,Female,43.2,UPI,Verified
24075,INV002994,2025-01-13,148569,SIP,11269,Karnataka,Mysore,B30,18-25,Male,8.0,UPI,Verified
24076,INV000643,2025-01-13,102885,SIP,2299,Haryana,Faridabad,B30,26-35,Female,23.5,Cheque,Verified
24077,INV000251,2025-01-13,148569,SIP,5975,Haryana,Faridabad,B30,26-35,Male,19.4,UPI,Verified
24078,INV002757,2025-01-14,119092,SIP,2681,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Mandate,Verified
24079,INV000001,2025-01-14,148569,Lumpsum,189483,Haryana,Gurugram,T30,36-45,Male,19.9,UPI,Verified
24080,INV003405,2025-01-14,119599,SIP,53126,Rajasthan,Jaipur,T30,26-35,Male,11.5,Net Banking,Verified
24081,INV000968,2025-01-14,149323,Lumpsum,344765,Tamil Nadu,Chennai,T30,36-45,Female,37.1,UPI,Verified
24082,INV004591,2025-01-14,149322,SIP,1918,Tamil Nadu,Chennai,T30,26-35,Male,7.8,UPI,Verified
24083,INV001791,2025-01-14,125498,SIP,42896,Delhi,New Delhi,T30,26-35,Male,13.3,Cheque,Verified
24084,INV002673,2025-01-14,100025,SIP,57808,Maharashtra,Mumbai,T30,26-35,Male,14.2,Cheque,Verified
24085,INV003194,2025-01-14,118636,SIP,11344,Haryana,Faridabad,B30,26-35,Female,19.5,Net Banking,Verified
24086,INV001641,2025-01-14,119599,Redemption,7368,Haryana,Faridabad,B30,26-35,Male,15.4,Net Banking,Verified
24087,INV003060,2025-01-14,148569,SIP,24406,Rajasthan,Jaipur,T30,56+,Female,16.6,Mandate,Verified
24088,INV004513,2025-01-14,149323,SIP,2394,Karnataka,Mysore,B30,36-45,Female,16.9,UPI,Verified
24089,INV002006,2025-01-14,120844,SIP,440,Punjab,Chandigarh,T30,26-35,Male,15.3,Net Banking,Pending
24090,INV001260,2025-01-14,118636,SIP,2068,Delhi,Gurugram,T30,26-35,Male,23.4,Net Banking,Pending
24091,INV002070,2025-01-14,102885,SIP,2638,Telangana,Hyderabad,T30,36-45,Male,40.3,Net Banking,Verified
24092,INV000558,2025-01-14,149322,SIP,2934,Punjab,Chandigarh,T30,56+,Female,22.1,Mandate,Verified
24093,INV003705,2025-01-14,120504,SIP,6690,Telangana,Hyderabad,T30,26-35,Male,8.0,Mandate,Verified
24094,INV002794,2025-01-14,118634,SIP,2022,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,Mandate,Verified
24095,INV002064,2025-01-14,120841,Redemption,23546,Uttar Pradesh,Lucknow,T30,18-25,Male,3.5,Net Banking,Verified
24096,INV003553,2025-01-14,125498,SIP,2090,Punjab,Amritsar,B30,36-45,Male,33.0,Mandate,Verified
24097,INV002055,2025-01-14,118634,SIP,516,Punjab,Amritsar,B30,26-35,Male,18.7,Mandate,Verified
24098,INV004472,2025-01-14,119095,SIP,917,West Bengal,Kolkata,T30,26-35,Female,19.1,Cheque,Verified
24099,INV001998,2025-01-14,125498,SIP,22822,Haryana,Faridabad,B30,26-35,Male,19.2,UPI,Verified
24100,INV004561,2025-01-14,148569,SIP,2583,Haryana,Faridabad,B30,26-35,Male,18.8,UPI,Verified
24101,INV003437,2025-01-14,101207,SIP,2877,Punjab,Amritsar,B30,46-55,Female,51.0,Cheque,Verified
24102,INV000873,2025-01-14,118635,SIP,2947,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,UPI,Verified
24103,INV003726,2025-01-14,125498,SIP,2576,Tamil Nadu,Coimbatore,B30,26-35,Male,24.1,UPI,Verified
24104,INV004232,2025-01-14,102885,SIP,3221,Tamil Nadu,Chennai,T30,26-35,Male,19.0,UPI,Verified
24105,INV001737,2025-01-14,100033,SIP,557,Telangana,Hyderabad,T30,26-35,Female,10.1,Cheque,Verified
24106,INV004625,2025-01-14,119551,SIP,8265,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Cheque,Verified
24107,INV002864,2025-01-14,101207,SIP,1099,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,UPI,Verified
24108,INV001553,2025-01-14,118636,Redemption,475750,Delhi,Noida,T30,26-35,Male,23.5,Cheque,Verified
24109,INV002245,2025-01-14,120503,Lumpsum,104184,Karnataka,Mysore,B30,26-35,Female,24.6,UPI,Verified
24110,INV000356,2025-01-14,119092,SIP,2049,Haryana,Faridabad,B30,56+,Male,71.7,Cheque,Verified
